scenario_id,frame_id,timestamp_s,truth_id,type,active,visible_to_detector,source_id,world_north_m,world_east_m,world_up_m
pipeline_b_degraded_link_operator_scene_v1,255,25.500,bike_01,bike,1,1,101,66.675,-7.290,0.000
pipeline_b_degraded_link_operator_scene_v1,255,25.500,cow_01,cow,1,1,301,78.150,30.100,0.000
pipeline_b_degraded_link_operator_scene_v1,255,25.500,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,256,25.600,bike_01,bike,1,1,101,66.760,-7.248,0.000
pipeline_b_degraded_link_operator_scene_v1,256,25.600,cow_01,cow,1,1,301,78.128,30.112,0.000
pipeline_b_degraded_link_operator_scene_v1,256,25.600,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,257,25.700,bike_01,bike,1,1,101,66.845,-7.206,0.000
pipeline_b_degraded_link_operator_scene_v1,257,25.700,cow_01,cow,1,1,301,78.106,30.124,0.000
pipeline_b_degraded_link_operator_scene_v1,257,25.700,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,258,25.800,bike_01,bike,1,1,101,66.930,-7.164,0.000
pipeline_b_degraded_link_operator_scene_v1,258,25.800,cow_01,cow,1,1,301,78.084,30.136,0.000
pipeline_b_degraded_link_operator_scene_v1,258,25.800,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,259,25.900,bike_01,bike,1,1,101,67.015,-7.122,0.000
pipeline_b_degraded_link_operator_scene_v1,259,25.900,cow_01,cow,1,1,301,78.062,30.148,0.000
pipeline_b_degraded_link_operator_scene_v1,259,25.900,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,260,26.000,bike_01,bike,1,1,101,67.100,-7.080,0.000
pipeline_b_degraded_link_operator_scene_v1,260,26.000,cow_01,cow,1,1,301,78.040,30.160,0.000
pipeline_b_degraded_link_operator_scene_v1,260,26.000,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,261,26.100,bike_01,bike,1,1,101,67.185,-7.038,0.000
pipeline_b_degraded_link_operator_scene_v1,261,26.100,cow_01,cow,1,1,301,78.018,30.172,0.000
pipeline_b_degraded_link_operator_scene_v1,261,26.100,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,262,26.200,bike_01,bike,1,1,101,67.270,-6.996,0.000
pipeline_b_degraded_link_operator_scene_v1,262,26.200,cow_01,cow,1,1,301,77.996,30.184,0.000
pipeline_b_degraded_link_operator_scene_v1,262,26.200,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,263,26.300,bike_01,bike,1,1,101,67.355,-6.954,0.000
pipeline_b_degraded_link_operator_scene_v1,263,26.300,cow_01,cow,1,1,301,77.974,30.196,0.000
pipeline_b_degraded_link_operator_scene_v1,263,26.300,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,264,26.400,bike_01,bike,1,1,101,67.440,-6.912,0.000
pipeline_b_degraded_link_operator_scene_v1,264,26.400,cow_01,cow,1,1,301,77.952,30.208,0.000
pipeline_b_degraded_link_operator_scene_v1,264,26.400,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,265,26.500,bike_01,bike,1,1,101,67.525,-6.870,0.000
pipeline_b_degraded_link_operator_scene_v1,265,26.500,cow_01,cow,1,1,301,77.930,30.220,0.000
pipeline_b_degraded_link_operator_scene_v1,265,26.500,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,266,26.600,bike_01,bike,1,1,101,67.610,-6.828,0.000
pipeline_b_degraded_link_operator_scene_v1,266,26.600,cow_01,cow,1,1,301,77.908,30.232,0.000
pipeline_b_degraded_link_operator_scene_v1,266,26.600,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,267,26.700,bike_01,bike,1,1,101,67.695,-6.786,0.000
pipeline_b_degraded_link_operator_scene_v1,267,26.700,cow_01,cow,1,1,301,77.886,30.244,0.000
pipeline_b_degraded_link_operator_scene_v1,267,26.700,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,268,26.800,bike_01,bike,1,1,101,67.780,-6.744,0.000
pipeline_b_degraded_link_operator_scene_v1,268,26.800,cow_01,cow,1,1,301,77.864,30.256,0.000
pipeline_b_degraded_link_operator_scene_v1,268,26.800,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,269,26.900,bike_01,bike,1,1,101,67.865,-6.702,0.000
pipeline_b_degraded_link_operator_scene_v1,269,26.900,cow_01,cow,1,1,301,77.842,30.268,0.000
pipeline_b_degraded_link_operator_scene_v1,269,26.900,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,270,27.000,bike_01,bike,1,1,101,67.950,-6.660,0.000
pipeline_b_degraded_link_operator_scene_v1,270,27.000,cow_01,cow,1,1,301,77.820,30.280,0.000
pipeline_b_degraded_link_operator_scene_v1,270,27.000,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,271,27.100,bike_01,bike,1,1,101,68.035,-6.618,0.000
pipeline_b_degraded_link_operator_scene_v1,271,27.100,cow_01,cow,1,1,301,77.798,30.292,0.000
pipeline_b_degraded_link_operator_scene_v1,271,27.100,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,272,27.200,bike_01,bike,1,1,101,68.120,-6.576,0.000
pipeline_b_degraded_link_operator_scene_v1,272,27.200,cow_01,cow,1,1,301,77.776,30.304,0.000
pipeline_b_degraded_link_operator_scene_v1,272,27.200,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,273,27.300,bike_01,bike,1,1,101,68.205,-6.534,0.000
pipeline_b_degraded_link_operator_scene_v1,273,27.300,cow_01,cow,1,1,301,77.754,30.316,0.000
pipeline_b_degraded_link_operator_scene_v1,273,27.300,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,274,27.400,bike_01,bike,1,1,101,68.290,-6.492,0.000
pipeline_b_degraded_link_operator_scene_v1,274,27.400,cow_01,cow,1,1,301,77.732,30.328,0.000
pipeline_b_degraded_link_operator_scene_v1,274,27.400,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,275,27.500,bike_01,bike,1,1,101,68.375,-6.450,0.000
pipeline_b_degraded_link_operator_scene_v1,275,27.500,cow_01,cow,1,1,301,77.710,30.340,0.000
pipeline_b_degraded_link_operator_scene_v1,275,27.500,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,276,27.600,bike_01,bike,1,1,101,68.460,-6.408,0.000
pipeline_b_degraded_link_operator_scene_v1,276,27.600,cow_01,cow,1,1,301,77.688,30.352,0.000
pipeline_b_degraded_link_operator_scene_v1,276,27.600,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,277,27.700,bike_01,bike,1,1,101,68.545,-6.366,0.000
pipeline_b_degraded_link_operator_scene_v1,277,27.700,cow_01,cow,1,1,301,77.666,30.364,0.000
pipeline_b_degraded_link_operator_scene_v1,277,27.700,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,278,27.800,bike_01,bike,1,1,101,68.630,-6.324,0.000
pipeline_b_degraded_link_operator_scene_v1,278,27.800,cow_01,cow,1,1,301,77.644,30.376,0.000
pipeline_b_degraded_link_operator_scene_v1,278,27.800,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,279,27.900,bike_01,bike,1,1,101,68.715,-6.282,0.000
pipeline_b_degraded_link_operator_scene_v1,279,27.900,cow_01,cow,1,1,301,77.622,30.388,0.000
pipeline_b_degraded_link_operator_scene_v1,279,27.900,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,280,28.000,bike_01,bike,1,1,101,68.800,-6.240,0.000
pipeline_b_degraded_link_operator_scene_v1,280,28.000,cow_01,cow,1,0,,77.600,30.400,0.000
pipeline_b_degraded_link_operator_scene_v1,280,28.000,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,281,28.100,bike_01,bike,1,1,101,68.885,-6.198,0.000
pipeline_b_degraded_link_operator_scene_v1,281,28.100,cow_01,cow,1,0,,77.578,30.412,0.000
pipeline_b_degraded_link_operator_scene_v1,281,28.100,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,282,28.200,bike_01,bike,1,1,101,68.970,-6.156,0.000
pipeline_b_degraded_link_operator_scene_v1,282,28.200,cow_01,cow,1,0,,77.556,30.424,0.000
pipeline_b_degraded_link_operator_scene_v1,282,28.200,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,283,28.300,bike_01,bike,1,1,101,69.055,-6.114,0.000
pipeline_b_degraded_link_operator_scene_v1,283,28.300,cow_01,cow,1,0,,77.534,30.436,0.000
pipeline_b_degraded_link_operator_scene_v1,283,28.300,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,284,28.400,bike_01,bike,1,1,101,69.140,-6.072,0.000
pipeline_b_degraded_link_operator_scene_v1,284,28.400,cow_01,cow,1,0,,77.512,30.448,0.000
pipeline_b_degraded_link_operator_scene_v1,284,28.400,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,285,28.500,bike_01,bike,1,1,101,69.225,-6.030,0.000
pipeline_b_degraded_link_operator_scene_v1,285,28.500,cow_01,cow,1,0,,77.490,30.460,0.000
pipeline_b_degraded_link_operator_scene_v1,285,28.500,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,286,28.600,bike_01,bike,1,1,101,69.310,-5.988,0.000
pipeline_b_degraded_link_operator_scene_v1,286,28.600,cow_01,cow,1,0,,77.468,30.472,0.000
pipeline_b_degraded_link_operator_scene_v1,286,28.600,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,287,28.700,bike_01,bike,1,1,101,69.395,-5.946,0.000
pipeline_b_degraded_link_operator_scene_v1,287,28.700,cow_01,cow,1,0,,77.446,30.484,0.000
pipeline_b_degraded_link_operator_scene_v1,287,28.700,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,288,28.800,bike_01,bike,1,1,101,69.480,-5.904,0.000
pipeline_b_degraded_link_operator_scene_v1,288,28.800,cow_01,cow,1,0,,77.424,30.496,0.000
pipeline_b_degraded_link_operator_scene_v1,288,28.800,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,289,28.900,bike_01,bike,1,1,101,69.565,-5.862,0.000
pipeline_b_degraded_link_operator_scene_v1,289,28.900,cow_01,cow,1,0,,77.402,30.508,0.000
pipeline_b_degraded_link_operator_scene_v1,289,28.900,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,290,29.000,bike_01,bike,1,1,101,69.650,-5.820,0.000
pipeline_b_degraded_link_operator_scene_v1,290,29.000,cow_01,cow,1,0,,77.380,30.520,0.000
pipeline_b_degraded_link_operator_scene_v1,290,29.000,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,291,29.100,bike_01,bike,1,1,101,69.735,-5.778,0.000
pipeline_b_degraded_link_operator_scene_v1,291,29.100,cow_01,cow,1,0,,77.358,30.532,0.000
pipeline_b_degraded_link_operator_scene_v1,291,29.100,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,292,29.200,bike_01,bike,1,1,101,69.820,-5.736,0.000
pipeline_b_degraded_link_operator_scene_v1,292,29.200,cow_01,cow,1,0,,77.336,30.544,0.000
pipeline_b_degraded_link_operator_scene_v1,292,29.200,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,293,29.300,bike_01,bike,1,1,101,69.905,-5.694,0.000
pipeline_b_degraded_link_operator_scene_v1,293,29.300,cow_01,cow,1,0,,77.314,30.556,0.000
pipeline_b_degraded_link_operator_scene_v1,293,29.300,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,294,29.400,bike_01,bike,1,1,101,69.990,-5.652,0.000
pipeline_b_degraded_link_operator_scene_v1,294,29.400,cow_01,cow,1,0,,77.292,30.568,0.000
pipeline_b_degraded_link_operator_scene_v1,294,29.400,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,295,29.500,bike_01,bike,1,1,101,70.075,-5.610,0.000
pipeline_b_degraded_link_operator_scene_v1,295,29.500,cow_01,cow,1,0,,77.270,30.580,0.000
pipeline_b_degraded_link_operator_scene_v1,295,29.500,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,296,29.600,bike_01,bike,1,1,101,70.160,-5.568,0.000
pipeline_b_degraded_link_operator_scene_v1,296,29.600,cow_01,cow,1,0,,77.248,30.592,0.000
pipeline_b_degraded_link_operator_scene_v1,296,29.600,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,297,29.700,bike_01,bike,1,1,101,70.245,-5.526,0.000
pipeline_b_degraded_link_operator_scene_v1,297,29.700,cow_01,cow,1,0,,77.226,30.604,0.000
pipeline_b_degraded_link_operator_scene_v1,297,29.700,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,298,29.800,bike_01,bike,1,1,101,70.330,-5.484,0.000
pipeline_b_degraded_link_operator_scene_v1,298,29.800,cow_01,cow,1,0,,77.204,30.616,0.000
pipeline_b_degraded_link_operator_scene_v1,298,29.800,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,299,29.900,bike_01,bike,1,1,101,70.415,-5.442,0.000
pipeline_b_degraded_link_operator_scene_v1,299,29.900,cow_01,cow,1,0,,77.182,30.628,0.000
pipeline_b_degraded_link_operator_scene_v1,299,29.900,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,300,30.000,bike_01,bike,1,1,101,70.500,-5.400,0.000
pipeline_b_degraded_link_operator_scene_v1,300,30.000,cow_01,cow,1,0,,77.160,30.640,0.000
pipeline_b_degraded_link_operator_scene_v1,300,30.000,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,301,30.100,bike_01,bike,1,1,101,70.585,-5.358,0.000
pipeline_b_degraded_link_operator_scene_v1,301,30.100,cow_01,cow,1,0,,77.138,30.652,0.000
pipeline_b_degraded_link_operator_scene_v1,301,30.100,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,302,30.200,bike_01,bike,1,1,101,70.670,-5.316,0.000
pipeline_b_degraded_link_operator_scene_v1,302,30.200,cow_01,cow,1,0,,77.116,30.664,0.000
pipeline_b_degraded_link_operator_scene_v1,302,30.200,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,303,30.300,bike_01,bike,1,1,101,70.755,-5.274,0.000
pipeline_b_degraded_link_operator_scene_v1,303,30.300,cow_01,cow,1,0,,77.094,30.676,0.000
pipeline_b_degraded_link_operator_scene_v1,303,30.300,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,304,30.400,bike_01,bike,1,1,101,70.840,-5.232,0.000
pipeline_b_degraded_link_operator_scene_v1,304,30.400,cow_01,cow,1,0,,77.072,30.688,0.000
pipeline_b_degraded_link_operator_scene_v1,304,30.400,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,305,30.500,bike_01,bike,1,1,101,70.925,-5.190,0.000
pipeline_b_degraded_link_operator_scene_v1,305,30.500,cow_01,cow,1,0,,77.050,30.700,0.000
pipeline_b_degraded_link_operator_scene_v1,305,30.500,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,306,30.600,bike_01,bike,1,1,101,71.010,-5.148,0.000
pipeline_b_degraded_link_operator_scene_v1,306,30.600,cow_01,cow,1,0,,77.028,30.712,0.000
pipeline_b_degraded_link_operator_scene_v1,306,30.600,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,307,30.700,bike_01,bike,1,1,101,71.095,-5.106,0.000
pipeline_b_degraded_link_operator_scene_v1,307,30.700,cow_01,cow,1,0,,77.006,30.724,0.000
pipeline_b_degraded_link_operator_scene_v1,307,30.700,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,308,30.800,bike_01,bike,1,1,101,71.180,-5.064,0.000
pipeline_b_degraded_link_operator_scene_v1,308,30.800,cow_01,cow,1,0,,76.984,30.736,0.000
pipeline_b_degraded_link_operator_scene_v1,308,30.800,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,309,30.900,bike_01,bike,1,1,101,71.265,-5.022,0.000
pipeline_b_degraded_link_operator_scene_v1,309,30.900,cow_01,cow,1,0,,76.962,30.748,0.000
pipeline_b_degraded_link_operator_scene_v1,309,30.900,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,310,31.000,bike_01,bike,1,1,101,71.350,-4.980,0.000
pipeline_b_degraded_link_operator_scene_v1,310,31.000,cow_01,cow,1,1,301,76.940,30.760,0.000
pipeline_b_degraded_link_operator_scene_v1,310,31.000,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,311,31.100,bike_01,bike,1,1,101,71.435,-4.938,0.000
pipeline_b_degraded_link_operator_scene_v1,311,31.100,cow_01,cow,1,1,301,76.918,30.772,0.000
pipeline_b_degraded_link_operator_scene_v1,311,31.100,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,312,31.200,bike_01,bike,1,1,101,71.520,-4.896,0.000
pipeline_b_degraded_link_operator_scene_v1,312,31.200,cow_01,cow,1,1,301,76.896,30.784,0.000
pipeline_b_degraded_link_operator_scene_v1,312,31.200,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,313,31.300,bike_01,bike,1,1,101,71.605,-4.854,0.000
pipeline_b_degraded_link_operator_scene_v1,313,31.300,cow_01,cow,1,1,301,76.874,30.796,0.000
pipeline_b_degraded_link_operator_scene_v1,313,31.300,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,314,31.400,bike_01,bike,1,1,101,71.690,-4.812,0.000
pipeline_b_degraded_link_operator_scene_v1,314,31.400,cow_01,cow,1,1,301,76.852,30.808,0.000
pipeline_b_degraded_link_operator_scene_v1,314,31.400,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,315,31.500,bike_01,bike,1,1,101,71.775,-4.770,0.000
pipeline_b_degraded_link_operator_scene_v1,315,31.500,cow_01,cow,1,1,301,76.830,30.820,0.000
pipeline_b_degraded_link_operator_scene_v1,315,31.500,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,316,31.600,bike_01,bike,1,1,101,71.860,-4.728,0.000
pipeline_b_degraded_link_operator_scene_v1,316,31.600,cow_01,cow,1,1,301,76.808,30.832,0.000
pipeline_b_degraded_link_operator_scene_v1,316,31.600,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,317,31.700,bike_01,bike,1,1,101,71.945,-4.686,0.000
pipeline_b_degraded_link_operator_scene_v1,317,31.700,cow_01,cow,1,1,301,76.786,30.844,0.000
pipeline_b_degraded_link_operator_scene_v1,317,31.700,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,318,31.800,bike_01,bike,1,1,101,72.030,-4.644,0.000
pipeline_b_degraded_link_operator_scene_v1,318,31.800,cow_01,cow,1,1,301,76.764,30.856,0.000
pipeline_b_degraded_link_operator_scene_v1,318,31.800,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,319,31.900,bike_01,bike,1,1,101,72.115,-4.602,0.000
pipeline_b_degraded_link_operator_scene_v1,319,31.900,cow_01,cow,1,1,301,76.742,30.868,0.000
pipeline_b_degraded_link_operator_scene_v1,319,31.900,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,320,32.000,bike_01,bike,1,1,101,72.200,-4.560,0.000
pipeline_b_degraded_link_operator_scene_v1,320,32.000,cow_01,cow,1,1,301,76.720,30.880,0.000
pipeline_b_degraded_link_operator_scene_v1,320,32.000,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,321,32.100,bike_01,bike,1,1,101,72.285,-4.518,0.000
pipeline_b_degraded_link_operator_scene_v1,321,32.100,cow_01,cow,1,1,301,76.698,30.892,0.000
pipeline_b_degraded_link_operator_scene_v1,321,32.100,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,322,32.200,bike_01,bike,1,1,101,72.370,-4.476,0.000
pipeline_b_degraded_link_operator_scene_v1,322,32.200,cow_01,cow,1,1,301,76.676,30.904,0.000
pipeline_b_degraded_link_operator_scene_v1,322,32.200,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,323,32.300,bike_01,bike,1,1,101,72.455,-4.434,0.000
pipeline_b_degraded_link_operator_scene_v1,323,32.300,cow_01,cow,1,1,301,76.654,30.916,0.000
pipeline_b_degraded_link_operator_scene_v1,323,32.300,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,324,32.400,bike_01,bike,1,1,101,72.540,-4.392,0.000
pipeline_b_degraded_link_operator_scene_v1,324,32.400,cow_01,cow,1,1,301,76.632,30.928,0.000
pipeline_b_degraded_link_operator_scene_v1,324,32.400,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,325,32.500,bike_01,bike,1,1,101,72.625,-4.350,0.000
pipeline_b_degraded_link_operator_scene_v1,325,32.500,cow_01,cow,1,1,301,76.610,30.940,0.000
pipeline_b_degraded_link_operator_scene_v1,325,32.500,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,326,32.600,bike_01,bike,1,1,101,72.710,-4.308,0.000
pipeline_b_degraded_link_operator_scene_v1,326,32.600,cow_01,cow,1,1,301,76.588,30.952,0.000
pipeline_b_degraded_link_operator_scene_v1,326,32.600,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,327,32.700,bike_01,bike,1,1,101,72.795,-4.266,0.000
pipeline_b_degraded_link_operator_scene_v1,327,32.700,cow_01,cow,1,1,301,76.566,30.964,0.000
pipeline_b_degraded_link_operator_scene_v1,327,32.700,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,328,32.800,bike_01,bike,1,1,101,72.880,-4.224,0.000
pipeline_b_degraded_link_operator_scene_v1,328,32.800,cow_01,cow,1,1,301,76.544,30.976,0.000
pipeline_b_degraded_link_operator_scene_v1,328,32.800,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,329,32.900,bike_01,bike,1,1,101,72.965,-4.182,0.000
pipeline_b_degraded_link_operator_scene_v1,329,32.900,cow_01,cow,1,1,301,76.522,30.988,0.000
pipeline_b_degraded_link_operator_scene_v1,329,32.900,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,330,33.000,bike_01,bike,1,1,101,73.050,-4.140,0.000
pipeline_b_degraded_link_operator_scene_v1,330,33.000,cow_01,cow,1,1,301,76.500,31.000,0.000
pipeline_b_degraded_link_operator_scene_v1,330,33.000,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,331,33.100,bike_01,bike,1,1,101,73.135,-4.098,0.000
pipeline_b_degraded_link_operator_scene_v1,331,33.100,cow_01,cow,1,1,301,76.478,31.012,0.000
pipeline_b_degraded_link_operator_scene_v1,331,33.100,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,332,33.200,bike_01,bike,1,1,101,73.220,-4.056,0.000
pipeline_b_degraded_link_operator_scene_v1,332,33.200,cow_01,cow,1,1,301,76.456,31.024,0.000
pipeline_b_degraded_link_operator_scene_v1,332,33.200,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,333,33.300,bike_01,bike,1,1,101,73.305,-4.014,0.000
pipeline_b_degraded_link_operator_scene_v1,333,33.300,cow_01,cow,1,1,301,76.434,31.036,0.000
pipeline_b_degraded_link_operator_scene_v1,333,33.300,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,334,33.400,bike_01,bike,1,1,101,73.390,-3.972,0.000
pipeline_b_degraded_link_operator_scene_v1,334,33.400,cow_01,cow,1,1,301,76.412,31.048,0.000
pipeline_b_degraded_link_operator_scene_v1,334,33.400,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,335,33.500,bike_01,bike,1,1,101,73.475,-3.930,0.000
pipeline_b_degraded_link_operator_scene_v1,335,33.500,cow_01,cow,1,1,301,76.390,31.060,0.000
pipeline_b_degraded_link_operator_scene_v1,335,33.500,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,336,33.600,bike_01,bike,1,1,101,73.560,-3.888,0.000
pipeline_b_degraded_link_operator_scene_v1,336,33.600,cow_01,cow,1,1,301,76.368,31.072,0.000
pipeline_b_degraded_link_operator_scene_v1,336,33.600,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,337,33.700,bike_01,bike,1,1,101,73.645,-3.846,0.000
pipeline_b_degraded_link_operator_scene_v1,337,33.700,cow_01,cow,1,1,301,76.346,31.084,0.000
pipeline_b_degraded_link_operator_scene_v1,337,33.700,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,338,33.800,bike_01,bike,1,1,101,73.730,-3.804,0.000
pipeline_b_degraded_link_operator_scene_v1,338,33.800,cow_01,cow,1,1,301,76.324,31.096,0.000
pipeline_b_degraded_link_operator_scene_v1,338,33.800,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,339,33.900,bike_01,bike,1,1,101,73.815,-3.762,0.000
pipeline_b_degraded_link_operator_scene_v1,339,33.900,cow_01,cow,1,1,301,76.302,31.108,0.000
pipeline_b_degraded_link_operator_scene_v1,339,33.900,tower_01,tower,1,1,501,112.000,-42.000,18.000
